project,bug_id,tool,rank,mrr,map,map_recalc_single_gt,map_recalc_with_gt,map_recalc_conservative,map_diff_single,map_diff_with_gt,map_diff_conservative,top@1,top@5,top@10
JacksonDatabind,38,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,38,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,39,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,39,boostnsift,254.0,0.003937,0.003937,0.003937007874015748,0.003937007874015748,0.003937007874015748,7.874015747581786e-09,7.874015747581786e-09,7.874015747581786e-09,0,0,0
JacksonDatabind,39,buglocator,478.0,0.002092,0.002092,0.0020920502092050207,0.0020920502092050207,0.0020920502092050207,5.020920502063139e-08,5.020920502063139e-08,5.020920502063139e-08,0,0,0
JacksonDatabind,39,locus,666.0,0.001502,0.001502,0.0015015015015015015,0.0015015015015015015,0.0015015015015015015,4.984984984985914e-07,4.984984984985914e-07,4.984984984985914e-07,0,0,0
JacksonDatabind,40,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,40,boostnsift,24.0,0.041667,0.041667,0.041666666666666664,0.0,0.041666666666666664,3.333333333382926e-07,0.041667,3.333333333382926e-07,0,0,0
JacksonDatabind,40,buglocator,2.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0,1,1
JacksonDatabind,40,locus,12.0,0.083333,0.083333,0.08333333333333333,0.0,0.08333333333333333,3.3333333332441484e-07,0.083333,3.3333333332441484e-07,0,0,0
JacksonDatabind,41,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,41,boostnsift,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
JacksonDatabind,41,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,41,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,42,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,42,boostnsift,27.0,0.037037,0.037037,0.037037037037037035,0.037037037037037035,0.037037037037037035,3.7037037034504117e-08,3.7037037034504117e-08,3.7037037034504117e-08,0,0,0
JacksonDatabind,42,buglocator,24.0,0.041667,0.041667,0.041666666666666664,0.041666666666666664,0.041666666666666664,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
JacksonDatabind,42,locus,344.0,0.002907,0.002907,0.0029069767441860465,0.0029069767441860465,0.0029069767441860465,2.3255813953390603e-08,2.3255813953390603e-08,2.3255813953390603e-08,0,0,0
JacksonDatabind,43,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,43,boostnsift,38.0,0.026316,0.026316,0.02631578947368421,0.02631578947368421,0.02631578947368421,2.1052631579004943e-07,2.1052631579004943e-07,2.1052631579004943e-07,0,0,0
JacksonDatabind,43,buglocator,253.0,0.003953,0.003953,0.003952569169960474,0.003952569169960474,0.003952569169960474,4.3083003952587573e-07,4.3083003952587573e-07,4.3083003952587573e-07,0,0,0
JacksonDatabind,43,locus,84.0,0.011905,0.011905,0.011904761904761904,0.011904761904761904,0.011904761904761904,2.380952380965501e-07,2.380952380965501e-07,2.380952380965501e-07,0,0,0
JacksonDatabind,44,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,44,boostnsift,48.0,0.020833,0.020833,0.020833333333333332,0.020833333333333332,0.020833333333333332,3.3333333333135373e-07,3.3333333333135373e-07,3.3333333333135373e-07,0,0,0
JacksonDatabind,44,buglocator,160.0,0.00625,0.00625,0.00625,0.00625,0.00625,0.0,0.0,0.0,0,0,0
JacksonDatabind,44,locus,75.0,0.013333,0.013333,0.013333333333333334,0.013333333333333334,0.013333333333333334,3.333333333348232e-07,3.333333333348232e-07,3.333333333348232e-07,0,0,0
JacksonDatabind,45,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,45,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
JacksonDatabind,45,buglocator,26.0,0.038462,0.038462,0.038461538461538464,0.038461538461538464,0.038461538461538464,4.615384615394569e-07,4.615384615394569e-07,4.615384615394569e-07,0,0,0
JacksonDatabind,45,locus,44.0,0.022727,0.022727,0.022727272727272728,0.022727272727272728,0.022727272727272728,2.727272727272301e-07,2.727272727272301e-07,2.727272727272301e-07,0,0,0
JacksonDatabind,46,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,46,boostnsift,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
JacksonDatabind,46,buglocator,12.0,0.083333,0.083333,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,0,0
JacksonDatabind,46,locus,23.0,0.043478,0.043478,0.043478260869565216,0.043478260869565216,0.043478260869565216,2.608695652134285e-07,2.608695652134285e-07,2.608695652134285e-07,0,0,0
JacksonDatabind,47,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,47,boostnsift,37.0,0.027027,0.027027,0.02702702702702703,0.02702702702702703,0.02702702702702703,2.7027027029585815e-08,2.7027027029585815e-08,2.7027027029585815e-08,0,0,0
JacksonDatabind,47,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
JacksonDatabind,47,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
JacksonDatabind,48,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,48,boostnsift,6.0,0.166667,0.166667,0.16666666666666666,0.08333333333333333,0.16666666666666666,3.333333333521704e-07,0.08333366666666668,3.333333333521704e-07,0,0,1
JacksonDatabind,48,buglocator,31.0,0.032258,0.032258,0.03225806451612903,0.016129032258064516,0.03225806451612903,6.451612902941273e-08,0.016128967741935486,6.451612902941273e-08,0,0,0
JacksonDatabind,48,locus,21.0,0.047619,0.047619,0.047619047619047616,0.023809523809523808,0.047619047619047616,4.7619047614799737e-08,0.023809476190476193,4.7619047614799737e-08,0,0,0
JacksonDatabind,49,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,49,boostnsift,17.0,0.058824,0.058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,4.7058823529622096e-07,4.7058823529622096e-07,4.7058823529622096e-07,0,0,0
JacksonDatabind,49,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,49,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,50,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,50,boostnsift,11.0,0.090909,0.090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,9.090909090792021e-08,9.090909090792021e-08,9.090909090792021e-08,0,0,0
JacksonDatabind,50,buglocator,50.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0,0,0
JacksonDatabind,50,locus,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
JacksonDatabind,51,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,51,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,51,buglocator,47.0,0.021277,0.021277,0.02127659574468085,0.02127659574468085,0.02127659574468085,4.042553191502263e-07,4.042553191502263e-07,4.042553191502263e-07,0,0,0
JacksonDatabind,51,locus,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
JacksonDatabind,52,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,52,boostnsift,9.0,0.111111,0.111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.1111111110351235e-07,1.1111111110351235e-07,1.1111111110351235e-07,0,0,1
JacksonDatabind,52,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
JacksonDatabind,52,locus,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
JacksonDatabind,53,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,53,boostnsift,11.0,0.090909,0.090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,9.090909090792021e-08,9.090909090792021e-08,9.090909090792021e-08,0,0,0
JacksonDatabind,53,buglocator,40.0,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0,0,0
JacksonDatabind,53,locus,140.0,0.007143,0.007143,0.007142857142857143,0.007142857142857143,0.007142857142857143,1.4285714285740964e-07,1.4285714285740964e-07,1.4285714285740964e-07,0,0,0
JacksonDatabind,54,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,54,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,54,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,54,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
JacksonDatabind,55,FlexFL,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,1,1
JacksonDatabind,55,boostnsift,70.0,0.014286,0.014286,0.014285714285714285,0.014285714285714285,0.014285714285714285,2.8571428571481927e-07,2.8571428571481927e-07,2.8571428571481927e-07,0,0,0
JacksonDatabind,55,buglocator,16.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0,0,0
JacksonDatabind,55,locus,38.0,0.026316,0.026316,0.02631578947368421,0.02631578947368421,0.02631578947368421,2.1052631579004943e-07,2.1052631579004943e-07,2.1052631579004943e-07,0,0,0
JacksonDatabind,56,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,56,boostnsift,42.0,0.02381,0.02381,0.023809523809523808,0.023809523809523808,0.023809523809523808,4.761904761931002e-07,4.761904761931002e-07,4.761904761931002e-07,0,0,0
JacksonDatabind,56,buglocator,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
JacksonDatabind,56,locus,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
JacksonDatabind,57,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,57,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,57,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,57,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,58,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,58,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,58,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,58,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,59,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,59,boostnsift,50.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0,0,0
JacksonDatabind,59,buglocator,29.0,0.034483,0.034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,2.41379310345069e-07,2.41379310345069e-07,2.41379310345069e-07,0,0,0
JacksonDatabind,59,locus,192.0,0.005208,0.005208,0.005208333333333333,0.005208333333333333,0.005208333333333333,3.3333333333308846e-07,3.3333333333308846e-07,3.3333333333308846e-07,0,0,0
JacksonDatabind,60,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,60,boostnsift,90.0,0.011111,0.011111,0.011111111111111112,0.011111111111111112,0.011111111111111112,1.1111111111218597e-07,1.1111111111218597e-07,1.1111111111218597e-07,0,0,0
JacksonDatabind,60,buglocator,186.0,0.005376,0.005376,0.005376344086021506,0.005376344086021506,0.005376344086021506,3.4408602150610285e-07,3.4408602150610285e-07,3.4408602150610285e-07,0,0,0
JacksonDatabind,60,locus,18.0,0.055556,0.055556,0.05555555555555555,0.05555555555555555,0.05555555555555555,4.4444444444874387e-07,4.4444444444874387e-07,4.4444444444874387e-07,0,0,0
JacksonDatabind,61,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,61,boostnsift,27.0,0.037037,0.037037,0.037037037037037035,0.018518518518518517,0.037037037037037035,3.7037037034504117e-08,0.018518481481481483,3.7037037034504117e-08,0,0,0
JacksonDatabind,61,buglocator,5.0,0.2,0.2,0.2,0.30000000000000004,0.2,0.0,0.10000000000000003,0.0,0,1,1
JacksonDatabind,61,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,62,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,62,boostnsift,18.0,0.055556,0.055556,0.05555555555555555,0.05555555555555555,0.05555555555555555,4.4444444444874387e-07,4.4444444444874387e-07,4.4444444444874387e-07,0,0,0
JacksonDatabind,62,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,62,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,63,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,63,boostnsift,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
JacksonDatabind,63,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,63,locus,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
JacksonDatabind,64,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,64,boostnsift,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
JacksonDatabind,64,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,64,locus,14.0,0.071429,0.071429,0.07142857142857142,0.07142857142857142,0.07142857142857142,4.285714285817699e-07,4.285714285817699e-07,4.285714285817699e-07,0,0,0
JacksonDatabind,65,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,66,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,66,boostnsift,94.0,0.010638,0.010638,0.010638297872340425,0.010638297872340425,0.010638297872340425,2.978723404253869e-07,2.978723404253869e-07,2.978723404253869e-07,0,0,0
JacksonDatabind,66,buglocator,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
JacksonDatabind,66,locus,18.0,0.055556,0.055556,0.05555555555555555,0.05555555555555555,0.05555555555555555,4.4444444444874387e-07,4.4444444444874387e-07,4.4444444444874387e-07,0,0,0
JacksonDatabind,67,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,67,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,67,buglocator,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
JacksonDatabind,67,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,68,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,68,boostnsift,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
JacksonDatabind,68,buglocator,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
JacksonDatabind,68,locus,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
JacksonDatabind,69,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,69,boostnsift,99.0,0.010101,0.010101,0.010101010101010102,0.010101010101010102,0.010101010101010102,1.0101010101265517e-08,1.0101010101265517e-08,1.0101010101265517e-08,0,0,0
JacksonDatabind,69,buglocator,112.0,0.008929,0.008929,0.008928571428571428,0.008928571428571428,0.008928571428571428,4.2857142857136155e-07,4.2857142857136155e-07,4.2857142857136155e-07,0,0,0
JacksonDatabind,69,locus,159.0,0.006289,0.006289,0.006289308176100629,0.006289308176100629,0.006289308176100629,3.081761006289499e-07,3.081761006289499e-07,3.081761006289499e-07,0,0,0
JacksonDatabind,70,FlexFL,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1,1,1
JacksonDatabind,70,boostnsift,25.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0,0,0
JacksonDatabind,70,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,70,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,71,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,71,boostnsift,47.0,0.021277,0.021277,0.02127659574468085,0.02127659574468085,0.02127659574468085,4.042553191502263e-07,4.042553191502263e-07,4.042553191502263e-07,0,0,0
JacksonDatabind,71,buglocator,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
JacksonDatabind,71,locus,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
JacksonDatabind,72,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,72,boostnsift,103.0,0.009709,0.009709,0.009708737864077669,0.0,0.009708737864077669,2.6213592233155503e-07,0.009709,2.6213592233155503e-07,0,0,0
JacksonDatabind,72,buglocator,76.0,0.013158,0.013158,0.013157894736842105,0.0,0.013157894736842105,1.0526315789502472e-07,0.013158,1.0526315789502472e-07,0,0,0
JacksonDatabind,72,locus,195.0,0.005128,0.005128,0.005128205128205128,0.0,0.005128205128205128,2.0512820512845475e-07,0.005128,2.0512820512845475e-07,0,0,0
JacksonDatabind,73,FlexFL,4.0,0.25,0.125,0.25,0.3472222222222222,0.25,0.125,0.2222222222222222,0.125,0,1,1
JacksonDatabind,73,boostnsift,4.0,0.25,0.25,0.25,0.3472222222222222,0.25,0.0,0.09722222222222221,0.0,0,1,1
JacksonDatabind,73,buglocator,22.0,0.045455,0.045455,0.045454545454545456,0.022727272727272728,0.045454545454545456,4.5454545454653994e-07,0.022727727272727274,4.5454545454653994e-07,0,0,0
JacksonDatabind,73,locus,8.0,0.125,0.125,0.125,0.0625,0.125,0.0,0.0625,0.0,0,0,1
JacksonDatabind,74,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,74,boostnsift,52.0,0.019231,0.019231,0.019230769230769232,0.019230769230769232,0.019230769230769232,2.3076923076972844e-07,2.3076923076972844e-07,2.3076923076972844e-07,0,0,0
JacksonDatabind,74,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,74,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
JacksonDatabind,75,FlexFL,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1,1,1
JacksonDatabind,75,boostnsift,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
JacksonDatabind,75,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,75,locus,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
JacksonDatabind,76,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,76,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
JacksonDatabind,76,buglocator,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
JacksonDatabind,76,locus,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
JacksonDatabind,77,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,77,boostnsift,15.0,0.066667,0.066667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
JacksonDatabind,77,buglocator,39.0,0.025641,0.025641,0.02564102564102564,0.02564102564102564,0.02564102564102564,2.564102563953896e-08,2.564102563953896e-08,2.564102563953896e-08,0,0,0
JacksonDatabind,77,locus,101.0,0.009901,0.009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,9.900990098968276e-09,9.900990098968276e-09,9.900990098968276e-09,0,0,0
JacksonDatabind,78,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,78,boostnsift,18.0,0.055556,0.055556,0.05555555555555555,0.05555555555555555,0.05555555555555555,4.4444444444874387e-07,4.4444444444874387e-07,4.4444444444874387e-07,0,0,0
JacksonDatabind,78,buglocator,37.0,0.027027,0.027027,0.02702702702702703,0.02702702702702703,0.02702702702702703,2.7027027029585815e-08,2.7027027029585815e-08,2.7027027029585815e-08,0,0,0
JacksonDatabind,78,locus,109.0,0.009174,0.009174,0.009174311926605505,0.009174311926605505,0.009174311926605505,3.119266055052333e-07,3.119266055052333e-07,3.119266055052333e-07,0,0,0
JacksonDatabind,79,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,79,boostnsift,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
JacksonDatabind,79,buglocator,17.0,0.058824,0.058824,0.058823529411764705,0.029411764705882353,0.058823529411764705,4.7058823529622096e-07,0.02941223529411765,4.7058823529622096e-07,0,0,0
JacksonDatabind,79,locus,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
JacksonDatabind,80,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,80,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
JacksonDatabind,80,buglocator,158.0,0.006329,0.006329,0.006329113924050633,0.006329113924050633,0.006329113924050633,1.1392405063238853e-07,1.1392405063238853e-07,1.1392405063238853e-07,0,0,0
JacksonDatabind,80,locus,334.0,0.002994,0.002994,0.0029940119760479044,0.0029940119760479044,0.0029940119760479044,1.197604790423995e-08,1.197604790423995e-08,1.197604790423995e-08,0,0,0
JacksonDatabind,81,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,81,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,81,buglocator,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
JacksonDatabind,81,locus,31.0,0.032258,0.032258,0.03225806451612903,0.03225806451612903,0.03225806451612903,6.451612902941273e-08,6.451612902941273e-08,6.451612902941273e-08,0,0,0
JacksonDatabind,82,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,82,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
JacksonDatabind,82,buglocator,128.0,0.007812,0.007812,0.0078125,0.0078125,0.0078125,4.999999999996327e-07,4.999999999996327e-07,4.999999999996327e-07,0,0,0
JacksonDatabind,82,locus,56.0,0.017857,0.017857,0.017857142857142856,0.017857142857142856,0.017857142857142856,1.4285714285480755e-07,1.4285714285480755e-07,1.4285714285480755e-07,0,0,0
JacksonDatabind,83,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,83,boostnsift,15.0,0.066667,0.066667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
JacksonDatabind,83,buglocator,15.0,0.066667,0.066667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
JacksonDatabind,83,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,84,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,84,boostnsift,216.0,0.00463,0.00463,0.004629629629629629,0.0,0.004629629629629629,3.7037037037019466e-07,0.00463,3.7037037037019466e-07,0,0,0
